l0,0=0,87,92,88,89,87,91,84,87,83,83,85,82,87,68,0,77,0,75,73,0,0,0,0,0,0,0,0,0,0,81,73,0,0,0,0,0,0,0,0,0,0,0,0,0
l1,0=87,0,88,89,87,87,91,87,92,79,81,85,84,91,0,0,45,35,34,0,65,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,3,0,0,0,0
l2,0=88,87,0,87,84,87,89,93,94,81,82,87,82,91,44,0,80,68,0,71,50,0,0,0,0,0,33,0,0,0,29,69,0,0,0,0,0,0,0,0,0,0,0,11,0
l3,0=90,89,90,0,90,87,91,87,93,81,81,85,81,83,41,0,78,70,29,55,0,0,0,0,0,0,0,0,0,0,83,72,0,0,0,0,0,0,0,0,0,0,0,0,0
l4,0=90,89,91,89,0,87,91,85,82,80,80,73,81,81,47,0,61,31,0,0,0,0,0,0,0,0,0,0,0,0,43,64,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=88,87,92,76,88,0,88,93,81,77,80,85,84,48,42,0,17,30,32,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,38,18,0,0,0
l6,0=88,87,92,88,89,87,0,93,92,83,83,85,85,62,53,0,67,44,59,76,66,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,0=62,87,91,81,84,87,89,0,92,84,83,87,85,91,84,0,81,0,81,83,76,0,61,67,63,74,73,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,46,0
l8,0=79,87,91,88,84,69,89,93,0,84,83,89,85,91,62,0,73,40,72,81,68,0,29,35,48,53,23,19,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,36,0
l9,0=85,80,88,50,87,62,90,91,94,0,83,90,85,92,84,0,80,38,34,48,69,1,0,41,51,58,18,1,0,0,26,44,0,0,0,0,0,0,0,0,0,0,0,0,0
l10,0=88,86,88,33,31,38,89,88,89,83,0,89,86,47,50,0,86,47,87,82,83,0,29,45,70,85,26,23,0,0,32,52,0,0,0,0,0,0,0,0,15,0,41,23,0
l11,0=85,87,88,76,24,87,68,90,94,86,83,0,86,92,83,0,81,53,37,77,77,0,10,0,58,37,21,24,0,0,28,47,0,0,0,0,0,0,0,0,0,0,0,0,0
l12,0=57,87,88,26,49,87,90,88,87,82,87,90,0,92,82,0,81,72,81,79,86,0,0,0,48,53,70,34,0,0,0,48,0,0,0,0,0,0,0,0,3,0,0,0,8
l13,0=87,89,91,35,52,87,88,94,93,86,80,90,86,0,83,0,84,78,81,71,77,1,18,41,0,75,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,4,0
l14,0=57,2,55,23,19,27,64,69,65,74,64,85,59,43,0,0,86,83,89,89,100,0,20,48,58,69,21,24,0,0,49,63,0,17,0,0,0,0,0,23,34,45,64,73,66
l15,0=54,66,79,25,25,21,75,87,73,79,87,90,61,90,91,0,0,32,89,69,93,28,26,49,58,86,27,29,0,0,39,14,0,0,0,0,0,0,0,0,32,0,63,38,0
l16,0=0,14,62,4,0,7,62,0,43,33,72,73,48,39,59,0,20,0,42,90,97,0,0,28,70,65,27,0,0,0,52,90,32,0,0,5,0,23,31,42,50,71,66,65,1
l17,0=58,57,0,3,0,28,65,67,68,62,87,66,52,46,96,0,86,88,0,89,99,25,0,36,73,63,24,24,0,0,38,55,0,0,0,0,0,0,0,0,25,44,67,53,62
l18,0=37,0,53,5,0,0,43,63,74,18,85,73,54,23,80,0,24,88,70,0,100,53,28,59,89,90,54,31,0,0,32,51,41,14,0,0,0,8,26,2,49,58,82,81,42
l19,0=0,32,10,0,0,0,40,58,38,33,85,83,85,35,96,0,84,87,89,90,0,25,21,50,87,90,52,22,0,0,67,88,0,16,0,0,0,0,0,9,56,48,0,81,84
l20,0=0,0,0,0,0,0,0,0,0,43,27,41,0,39,0,0,79,0,79,89,77,0,100,95,89,91,88,94,0,0,0,0,67,87,0,88,56,44,35,48,0,43,83,62,83
