l0,0=0,87,95,95,90,96,93,92,90,92,92,96,94,93,81,0,80,34,74,68,0,0,0,0,0,0,0,0,0,0,62,45,0,0,0,0,0,0,0,0,0,0,0,0,0
l1,0=91,0,94,94,88,93,91,95,97,92,91,96,54,93,32,0,43,14,43,40,5,0,0,0,0,0,0,0,0,0,20,49,0,0,0,0,0,0,0,0,19,0,0,0,0
l2,0=91,87,0,94,88,93,91,97,97,92,92,96,94,93,80,0,81,47,40,70,70,0,0,0,0,23,64,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
l3,0=92,90,94,0,91,94,91,59,95,92,72,95,55,67,50,0,78,33,15,0,0,0,0,0,0,0,0,0,0,0,61,71,0,0,0,0,0,0,0,0,0,0,0,0,0
l4,0=92,89,97,96,0,96,93,36,93,90,88,89,36,77,33,0,66,5,0,0,0,0,0,0,0,0,0,0,0,0,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=92,87,95,94,90,0,90,61,95,92,90,95,58,70,4,0,48,11,78,0,46,0,0,0,0,0,0,0,0,0,7,48,0,0,0,0,0,0,0,0,49,0,0,0,0
l6,0=91,90,98,94,88,94,0,98,93,93,92,96,94,76,36,0,49,20,47,44,64,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,0=91,87,95,94,82,93,91,0,97,93,92,96,94,93,95,0,83,0,87,94,92,0,50,60,47,86,80,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,28,0
l8,0=90,87,96,93,88,93,54,97,0,93,92,96,94,93,65,0,76,21,84,90,63,0,27,20,33,65,71,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
l9,0=90,85,79,93,90,93,91,95,98,0,93,98,94,93,95,0,81,16,46,16,59,18,0,23,36,69,64,9,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,3,0
