l0,0=0,90,92,88,89,89,92,86,83,82,88,86,84,89,70,0,57,0,74,7,0,0,0,0,0,0,0,0,0,0,79,80,0,0,0,0,0,0,0,0,2,0,0,0,0
l1,0=88,0,88,93,82,89,92,88,85,82,78,86,84,90,0,0,57,64,0,46,21,0,0,0,0,0,0,0,0,0,65,76,0,0,0,0,0,0,0,0,31,0,0,0,0
l2,0=89,91,0,86,81,88,90,92,87,82,88,86,84,89,56,0,64,66,54,72,72,31,0,0,0,0,55,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0
l3,0=91,93,88,0,89,87,90,43,87,79,80,86,83,83,6,0,61,76,77,56,0,0,0,0,0,0,0,0,0,0,79,80,0,0,0,0,0,0,0,0,0,31,0,0,0
l4,0=92,88,84,93,0,89,90,82,79,82,83,82,84,89,62,0,19,0,52,0,0,0,0,0,0,0,0,0,0,0,79,76,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=90,91,91,84,89,0,87,86,83,82,79,86,84,89,58,0,53,57,58,0,67,0,0,0,0,0,0,0,0,0,75,3,0,0,0,0,0,0,0,0,59,0,0,0,0
l6,0=89,92,91,88,87,87,0,92,85,88,88,86,84,89,85,0,68,74,77,77,70,0,0,0,0,0,0,0,0,0,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,0=89,91,91,6,85,87,90,0,87,88,88,86,84,89,84,0,70,2,84,82,76,0,69,68,69,73,73,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,38,0
l8,0=86,91,92,88,64,87,89,92,0,89,88,86,84,89,84,0,66,69,80,81,70,0,72,60,58,48,58,46,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,48,0
l9,0=86,91,88,74,81,87,90,87,87,0,88,88,84,90,85,0,69,46,72,49,66,26,0,74,62,56,53,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
l10,0=87,77,89,44,79,82,87,86,85,83,0,87,85,73,73,0,79,78,88,86,88,9,76,78,75,88,72,65,0,0,72,44,0,0,0,0,0,0,0,0,25,0,64,62,0
l11,0=79,90,88,84,72,88,85,88,88,89,88,0,85,90,85,0,70,76,58,79,83,51,38,0,73,3,69,70,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0
l12,0=86,90,88,72,82,89,87,86,85,83,92,88,0,90,86,0,70,75,80,81,88,0,0,6,59,64,74,67,0,0,64,65,0,0,0,0,0,0,0,0,42,0,0,0,48
l13,0=83,91,91,68,86,87,90,93,87,89,78,88,85,0,88,0,74,76,87,70,82,61,39,69,0,80,0,2,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,2,0
l14,0=51,0,42,0,43,70,77,77,79,76,78,83,83,87,0,0,79,87,94,91,100,0,38,82,74,82,43,69,0,0,87,84,0,65,0,0,0,0,0,44,72,18,76,79,74
l15,0=73,54,80,74,22,75,81,86,78,75,92,88,83,90,92,0,0,36,94,80,97,83,75,77,72,91,74,76,0,0,80,43,27,0,0,0,0,0,0,33,75,0,67,71,7
l16,0=0,46,47,69,0,53,49,0,73,62,81,80,75,79,92,0,55,0,94,93,99,0,0,63,82,46,46,0,0,0,92,92,54,51,0,0,0,34,73,58,82,88,72,76,70
l17,0=63,0,64,66,60,68,74,78,80,70,92,67,78,89,96,0,80,88,0,93,100,83,0,66,89,82,79,64,0,0,83,70,0,0,0,0,0,0,0,0,62,68,75,74,69
l18,0=0,13,43,0,0,2,62,71,73,40,91,71,74,61,96,0,67,88,91,0,100,95,82,83,90,94,89,78,0,0,2,44,0,58,0,52,0,4,69,28,72,79,83,87,77
l19,0=0,0,45,0,0,47,39,39,63,59,90,85,83,79,96,0,80,88,94,93,0,70,43,80,85,94,84,41,0,0,89,91,0,53,0,0,0,0,0,46,88,70,0,77,83
l20,0=0,0,17,0,0,0,0,0,0,57,60,58,0,63,0,0,77,0,79,91,80,0,100,96,91,94,87,94,0,0,0,0,64,72,0,83,77,0,76,47,0,62,88,82,85
l21,0=0,0,0,0,0,0,0,70,84,0,86,7,0,0,63,0,73,0,0,88,80,100,0,94,92,88,87,94,0,0,0,0,55,91,0,0,56,0,72,56,0,0,0,0,86
l22,0=0,0,0,0,0,0,0,66,65,64,75,0,0,66,76,0,71,59,67,77,75,98,73,0,92,80,90,93,0,0,0,41,81,84,0,68,74,70,73,55,62,63,80,75,73
l23,0=0,0,0,0,0,0,0,60,56,46,77,66,52,0,75,0,66,77,80,86,86,86,85,96,0,94,90,87,0,0,0,20,66,56,0,24,0,0,71,51,70,82,89,90,90
l24,0=0,0,5,0,0,0,0,67,60,58,84,38,63,75,83,0,72,75,78,88,90,98,79,73,94,0,89,85,0,0,0,1,55,84,0,59,64,7,71,71,67,0,90,90,75
l25,0=0,0,52,0,0,0,0,62,63,52,79,62,72,0,58,0,70,59,78,91,82,87,85,98,94,94,0,84,0,0,7,0,78,80,0,54,72,69,61,60,50,66,90,90,87
l26,0=0,0,0,0,0,0,0,0,60,0,74,69,71,24,77,0,72,0,75,86,79,99,98,96,92,93,87,0,0,0,49,0,86,86,0,83,83,81,81,75,66,69,80,67,90
l27,0=57,9,0,70,45,43,40,14,0,0,57,0,29,0,58,0,75,88,68,20,57,0,0,0,0,0,0,0,0,0,0,92,63,94,0,84,0,25,72,91,90,94,0,0,29
l28,0=65,47,43,62,45,36,0,0,31,50,72,17,27,39,51,0,41,88,60,66,92,0,0,40,52,0,0,0,0,0,92,0,81,94,0,77,77,50,82,91,91,94,0,0,58
l29,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,0,63,30,86,64,12,79,94,0,0,82,87,0,97,0,99,97,98,96,98,90,98,0,20,38
