l0,0=0,89,93,91,92,88,91,92,88,87,84,85,29,89,76,0,72,36,53,66,0,0,0,0,0,0,0,0,0,0,81,77,0,0,0,0,0,0,0,0,0,0,0,0,0
l1,0=83,0,88,94,91,88,93,90,89,86,85,85,90,89,0,0,66,0,64,8,48,0,0,0,0,0,0,0,0,0,81,2,0,0,0,0,0,0,0,0,12,0,0,0,0
l2,0=89,89,0,86,92,86,93,94,89,91,85,84,90,89,48,0,75,76,35,69,76,9,0,0,0,34,49,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0
l3,0=91,89,91,0,92,88,93,91,89,89,79,85,88,89,0,0,72,73,48,42,0,0,0,0,0,0,0,0,0,0,82,73,0,0,0,0,0,0,0,0,0,0,0,0,0
l4,0=91,89,92,94,0,88,93,0,89,91,84,73,75,89,42,0,64,73,38,0,0,0,0,0,0,0,0,0,0,0,82,67,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=91,89,93,92,92,0,93,94,88,55,84,84,91,56,17,0,72,71,63,2,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,53,11,0,0,0
l6,0=86,89,93,91,92,88,0,94,89,92,85,79,91,89,47,0,76,76,68,67,64,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,0=84,89,92,87,54,86,93,0,89,92,85,86,90,89,82,0,84,0,70,73,84,4,51,73,39,81,56,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l8,0=84,89,92,88,92,86,93,94,0,92,85,86,90,89,63,0,83,74,70,70,67,16,32,66,27,69,53,67,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0
l9,0=82,87,92,86,90,86,92,93,89,0,85,87,90,89,83,0,83,63,65,10,49,26,0,52,14,45,32,5,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0
l10,0=71,86,89,26,33,67,90,76,83,88,0,85,91,28,38,0,88,78,75,74,78,0,24,66,24,83,56,52,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
l11,0=81,88,91,87,30,86,86,93,89,92,85,0,91,89,81,0,83,74,50,69,85,19,6,0,24,12,53,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
l12,0=58,87,91,45,55,86,91,90,88,88,90,87,0,89,81,0,83,78,69,69,86,0,0,11,23,68,56,70,0,0,2,59,0,0,0,0,0,0,0,0,0,0,0,19,4
l13,0=81,89,93,55,88,86,91,94,89,92,68,87,91,0,81,0,86,78,70,68,70,21,13,68,0,81,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,5,0
l14,0=0,0,7,0,0,7,13,14,27,32,3,71,54,53,0,0,88,83,77,77,99,0,0,30,0,48,4,6,0,0,80,0,0,3,0,0,0,0,0,0,2,2,20,21,1
l15,0=23,1,82,2,2,39,89,91,30,55,90,87,80,89,94,0,0,0,77,69,95,34,10,68,9,86,56,85,0,0,84,10,0,0,0,0,0,0,0,1,2,0,15,1,0
l16,0=0,0,12,0,0,13,47,0,18,2,76,59,46,46,56,0,1,0,77,79,81,0,0,13,37,70,43,0,0,0,95,92,0,0,0,0,0,6,31,34,64,33,19,15,0
l17,0=0,2,0,0,0,8,9,9,17,1,90,3,52,55,94,0,89,87,0,79,92,7,0,5,38,12,27,7,0,0,61,0,0,0,0,0,0,0,0,0,1,2,3,2,1
l18,0=0,1,1,0,0,0,0,1,4,0,85,8,45,2,85,0,34,87,74,0,99,39,5,66,44,89,61,3,0,0,0,0,1,0,0,0,0,0,0,1,52,4,9,6,4
l19,0=0,1,4,0,0,0,0,0,2,3,83,61,83,10,94,0,88,87,77,79,0,6,0,8,40,89,62,1,0,0,91,88,0,0,0,0,0,0,0,2,89,2,1,42,9
l20,0=0,0,0,0,0,0,0,0,1,39,9,13,0,33,0,0,75,0,67,75,73,0,100,95,42,89,57,92,0,0,0,0,75,70,0,75,74,22,85,51,0,53,43,27,41
l21,0=0,0,0,0,0,0,0,56,78,0,60,0,0,0,35,0,80,0,0,76,59,96,0,78,44,59,59,92,0,0,0,0,23,90,0,0,0,0,74,0,0,0,30,7,36
l22,0=0,0,0,0,0,0,0,1,10,13,55,0,1,32,71,0,77,9,43,74,68,94,72,0,44,35,62,92,0,0,0,0,81,84,0,63,72,23,84,32,25,19,42,42,7
l23,0=0,0,0,0,0,0,0,0,0,1,0,2,1,0,9,0,10,78,71,73,69,86,91,96,0,91,62,87,0,0,0,0,1,1,0,0,0,0,2,6,0,9,48,42,47
l24,0=0,0,0,0,0,0,0,0,0,1,75,1,1,2,61,0,82,1,3,76,90,94,0,1,45,0,62,1,0,0,0,0,0,35,0,0,0,0,0,9,0,2,51,42,41
l25,0=0,0,0,0,0,0,0,1,0,1,18,4,18,0,19,0,68,2,15,74,67,83,88,97,45,91,0,83,0,0,0,0,82,9,0,0,1,13,2,17,1,8,48,42,42
l26,0=0,0,0,0,0,0,0,0,0,0,57,58,69,1,72,0,78,0,66,71,13,94,99,96,43,69,58,0,0,0,5,0,45,80,0,91,65,63,94,68,6,13,47,36,43
l27,0=54,70,0,30,28,55,73,1,0,2,0,0,1,1,49,0,77,87,44,69,76,0,0,0,0,4,0,0,0,0,0,92,38,52,0,13,2,35,71,87,84,83,0,0,0
l28,0=59,0,40,27,26,0,55,0,0,3,40,0,33,41,43,0,33,87,39,63,74,0,0,30,29,58,0,0,0,0,95,0,50,33,0,12,24,43,63,86,94,96,0,0,18
l29,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,57,0,46,8,91,30,0,62,25,0,0,57,91,0,97,0,98,98,100,98,98,94,96,0,0,9
l30,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,20,26,26,86,23,74,19,53,0,0,93,90,98,0,0,98,98,100,98,98,94,96,13,0,0
l31,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,30,0,51,23,44,7,92,0,0,81,77,98,97,0,0,98,100,98,98,94,96,0,0,0
l32,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8,92,22,40,37,51,0,0,0,75,98,97,0,98,0,100,98,98,89,89,1,0,0
l33,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,59,0,0,24,34,0,0,76,73,98,97,0,98,98,0,98,91,94,14,0,0,0
l34,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,76,0,61,0,85,63,88,36,68,44,91,0,0,94,88,98,97,0,98,98,99,0,98,94,96,11,0,0
l35,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0,62,34,11,0,43,34,75,20,32,0,0,95,92,98,97,0,98,98,100,98,0,94,96,0,0,0
l36,0=0,0,0,0,0,24,0,0,0,0,0,0,0,0,33,0,11,32,20,73,82,0,0,23,30,74,11,10,0,0,55,68,58,97,0,53,31,88,95,98,0,96,0,0,0
l37,0=0,0,0,0,0,33,0,0,0,0,0,0,0,0,25,0,3,32,39,78,62,12,0,41,37,32,21,26,0,0,89,92,97,97,0,97,57,31,98,98,94,0,2,0,0
l38,0=0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,0,11,1,1,43,0,0,1,1,24,88,54,66,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,42,47
l39,0=0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,3,0,2,8,2,0,0,13,44,86,62,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51,0,45
l40,0=0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,9,0,0,10,0,0,1,4,44,3,6,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,51,41,0
l41,0=0,0,0,0,0,0,0,0,0,1,0,0,1,1,24,0,9,7,22,74,57,0,1,82,44,81,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,42,42
l42,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8,0,0,3,0,2,0,75,44,39,62,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,51,42,44
l43,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,7,0,0,4,78,42,81,5,68,0,0,0,0,0,4,0,0,0,0,1,0,0,0,51,42,44
l44,0=0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,0,0,0,8,1,72,6,5,41,81,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,40,44

l0,1=0,88,89,93,93,86,87,84,88,84,80,90,85,88,73,0,84,62,0,0,0,0,0,0,0,0,0,0,0,0,68,69,0,0,0,0,0,0,0,0,0,0,0,0,0
l1,1=91,0,88,88,91,86,87,84,88,84,80,90,85,88,37,0,35,1,30,39,63,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
l2,1=89,88,0,87,92,86,86,90,88,84,79,90,85,88,78,0,84,56,54,36,64,0,0,0,1,75,9,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
l3,1=92,88,88,0,93,86,87,76,88,64,80,90,85,88,60,0,75,68,0,0,31,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l4,1=89,88,88,94,0,86,86,84,88,84,79,89,85,88,0,0,41,31,11,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,1=92,88,89,88,93,0,87,84,88,50,48,73,85,68,47,0,55,25,0,9,0,0,0,0,0,0,0,0,0,0,17,51,0,0,0,0,0,0,0,17,54,23,0,0,0
l6,1=90,88,89,89,91,86,0,89,88,49,81,73,85,66,47,0,62,35,37,39,47,0,0,0,0,0,0,0,0,0,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,1=88,88,90,87,91,85,86,0,88,84,81,90,85,88,77,0,85,0,54,37,67,55,50,76,0,81,72,14,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,38,0
l8,1=88,88,90,87,77,85,86,90,0,84,81,90,82,88,78,0,85,58,62,51,7,53,36,66,42,61,56,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0
l9,1=89,88,90,0,86,78,63,90,88,0,81,90,85,88,74,0,79,32,55,32,50,2,0,0,45,0,29,11,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0
l10,1=80,81,84,71,48,80,83,83,86,85,0,89,85,88,47,0,85,46,64,50,69,1,39,9,4,82,75,37,0,0,38,56,0,0,0,0,0,0,0,0,0,0,37,19,32
l11,1=88,88,89,70,78,82,82,87,88,85,80,0,85,88,78,0,85,58,64,51,66,1,0,37,41,75,58,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,1,52,25
l12,1=87,78,88,70,91,85,86,84,88,84,85,90,0,88,78,0,84,72,64,51,69,51,0,51,41,83,69,37,0,0,12,4,0,0,0,0,0,0,0,0,0,0,9,0,0
l13,1=88,88,88,80,91,75,81,87,88,85,84,90,85,0,78,0,86,35,64,39,51,31,34,37,66,82,69,33,0,0,25,42,0,0,0,0,0,0,0,0,0,0,0,0,0
l14,1=4,4,6,9,0,10,2,26,78,42,29,57,79,53,0,0,86,46,69,49,77,2,17,67,65,74,23,13,0,0,40,18,0,0,0,0,0,0,13,0,24,18,45,33,24
l15,1=44,5,64,3,0,43,64,81,83,43,83,89,85,88,81,0,0,46,68,40,74,53,68,72,66,82,68,10,0,0,40,15,0,0,0,0,0,0,0,0,5,16,45,15,1
l16,1=2,0,5,18,0,0,1,0,6,0,14,4,69,13,37,0,31,0,40,43,74,0,0,6,72,72,18,3,0,0,49,76,0,18,0,0,27,0,37,8,49,21,9,0,11
l17,1=0,3,6,0,2,0,12,2,73,42,45,60,80,52,81,0,86,47,0,37,77,1,16,44,64,27,52,18,0,0,10,12,0,0,0,0,0,0,0,0,10,23,20,5,20
l18,1=0,3,1,0,0,0,1,1,18,0,42,9,66,15,79,0,74,79,38,0,77,58,21,6,78,85,81,39,0,0,24,63,0,12,0,10,0,0,26,14,48,27,22,47,10
l19,1=0,7,6,0,0,0,1,3,0,3,24,5,65,16,80,0,81,73,67,53,0,2,15,7,67,73,67,12,0,0,36,65,0,24,0,0,0,0,27,0,24,1,15,57,21
l20,1=0,0,0,0,0,0,0,12,72,0,6,3,59,18,64,0,79,5,0,46,59,0,94,81,71,87,72,87,0,0,0,0,59,63,0,22,72,17,67,27,5,22,72,30,55
l21,1=0,0,0,0,0,0,0,0,3,0,44,0,0,26,42,0,71,0,39,43,9,76,0,78,72,82,69,85,0,0,0,0,0,56,0,0,28,0,47,38,0,0,61,62,49
l22,1=0,0,0,0,0,0,0,35,38,0,3,4,5,10,66,0,73,2,54,35,20,60,76,0,76,74,86,86,0,0,0,0,64,61,0,59,60,15,65,61,36,19,68,64,62
l23,1=0,0,0,0,0,0,0,0,2,0,3,5,0,23,53,0,14,38,7,44,47,60,81,86,0,87,85,80,0,0,0,20,14,23,0,11,0,18,31,11,16,37,36,74,68
l24,1=0,0,2,0,0,0,0,2,3,0,61,14,65,32,66,0,78,56,0,44,65,66,73,13,78,0,85,73,0,0,3,24,11,18,0,9,23,17,9,47,30,32,78,67,65
