l0,0=0,89,89,88,88,92,88,82,83,87,86,90,87,84,67,0,82,0,80,67,0,0,0,0,0,0,0,0,0,0,48,73,0,0,0,0,0,0,0,0,1,0,0,0,0
l1,0=88,0,88,88,84,91,88,82,89,85,46,90,87,90,7,0,65,52,71,26,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0
l2,0=91,89,0,82,84,92,88,87,93,86,86,90,87,91,42,0,85,61,78,49,15,0,0,0,0,4,28,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,20,0
l3,0=91,89,86,0,88,89,89,81,88,85,84,90,83,55,0,0,79,72,81,11,0,0,0,0,0,0,0,0,0,0,80,73,0,0,0,0,0,0,0,0,0,48,0,0,0
l4,0=91,89,87,88,0,92,88,76,82,84,83,87,81,84,25,0,68,61,57,0,0,0,0,0,0,0,0,0,0,0,80,44,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=91,89,89,77,88,0,41,87,52,85,48,90,87,90,21,0,72,0,71,22,20,0,0,0,0,0,0,0,0,0,41,4,0,0,0,0,0,0,0,0,23,27,0,0,0
l6,0=91,89,89,88,86,47,0,87,90,90,86,90,87,91,50,0,83,71,81,52,30,0,0,0,0,3,0,0,0,0,50,19,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,0=91,89,88,82,86,91,88,0,93,90,86,90,87,91,86,0,86,0,91,91,84,2,75,76,65,73,70,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0
l8,0=87,89,88,82,83,89,88,87,0,90,86,90,87,91,83,0,86,67,88,91,28,0,79,45,8,9,60,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,17,0
l9,0=89,87,86,77,86,89,87,84,93,0,86,90,87,91,83,0,86,50,74,0,29,30,0,48,11,13,21,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0
l10,0=88,83,86,65,79,57,56,49,81,86,0,90,87,24,23,0,93,74,90,91,44,3,79,50,29,47,66,43,0,0,17,38,0,0,0,0,0,0,0,0,12,0,56,41,0
l11,0=86,89,86,82,75,89,85,83,93,90,86,0,87,91,82,0,86,70,56,84,31,15,16,0,25,0,57,30,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
l12,0=80,89,86,40,78,89,87,82,87,86,91,90,0,91,82,0,86,72,84,85,88,0,0,2,20,34,66,55,0,0,24,32,0,0,0,0,0,0,0,0,11,0,0,0,10
l13,0=78,89,89,55,86,91,88,88,93,90,57,90,87,0,85,0,89,74,89,38,30,33,19,46,0,24,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,5,0
l14,0=59,6,60,0,36,47,45,44,52,51,41,90,79,35,0,0,92,89,96,94,98,0,54,51,28,26,56,39,0,0,56,45,0,58,0,0,0,0,0,0,25,38,81,79,74
l15,0=61,39,77,34,51,53,53,49,51,51,91,90,80,87,87,0,0,68,96,28,62,57,76,51,26,51,65,47,0,0,51,32,15,0,0,0,0,0,0,6,19,0,73,67,1
l16,0=0,26,57,40,16,3,26,0,44,23,46,83,69,28,33,0,59,0,96,35,37,0,0,44,30,16,58,0,0,0,60,53,5,2,0,16,0,25,66,2,28,74,76,74,39
l17,0=66,70,65,51,44,48,49,46,50,47,79,65,75,52,98,0,93,89,0,82,68,53,0,36,32,25,63,39,0,0,51,46,0,0,0,0,0,0,0,0,22,47,82,66,60
l18,0=36,39,59,0,0,25,39,34,50,0,76,72,56,23,76,0,58,89,96,0,100,80,78,52,35,88,85,45,0,0,46,43,21,25,0,29,0,23,39,3,27,58,89,88,65
l19,0=0,53,53,0,0,29,41,28,42,40,77,84,82,28,98,0,93,89,96,97,0,50,59,47,52,72,80,39,0,0,79,53,0,46,0,0,0,0,0,12,56,47,0,77,79
l20,0=0,0,0,0,0,0,0,2,3,51,36,42,0,49,0,0,88,0,79,94,77,0,100,96,86,87,84,87,0,0,0,0,73,0,0,80,73,0,84,56,15,50,92,72,69
l21,0=0,0,0,0,0,0,0,56,87,0,87,5,0,1,68,0,91,0,0,91,85,98,0,76,87,85,84,86,0,0,0,0,0,86,0,0,44,0,78,62,0,0,83,0,90
l22,0=0,0,0,0,0,0,0,45,60,57,68,0,0,58,88,0,85,42,60,94,71,97,37,0,87,0,85,85,0,0,0,17,88,91,0,72,66,46,87,38,68,56,75,71,75
l23,0=0,0,0,0,0,0,0,23,33,30,50,55,34,0,49,0,69,63,80,88,88,92,87,98,0,88,85,80,0,0,0,30,39,1,0,53,0,0,78,22,69,71,91,88,85
l24,0=0,0,3,0,0,0,13,30,32,32,82,17,47,43,87,0,84,41,76,94,90,97,77,0,87,0,85,76,0,0,0,25,0,81,0,61,51,0,77,50,30,0,92,88,63
l25,0=0,0,40,0,0,0,0,25,52,27,75,48,52,0,36,0,78,45,73,94,82,91,87,99,88,88,0,78,0,0,1,7,78,66,0,75,62,52,42,71,31,60,92,89,80
l26,0=0,0,0,0,0,0,0,0,48,0,71,57,52,1,80,0,86,0,64,75,74,97,99,96,87,84,84,0,0,0,38,14,68,79,0,81,79,66,88,78,40,54,91,74,95
l27,0=32,1,0,39,62,34,34,11,0,32,29,0,28,0,28,0,67,88,73,30,34,0,0,0,0,0,0,15,0,0,0,87,33,88,0,50,0,51,77,93,55,84,0,0,31
l28,0=43,0,57,32,56,0,25,0,0,32,31,39,48,9,4,0,16,89,69,28,51,0,0,19,6,5,3,0,0,0,93,0,46,85,0,67,70,65,63,50,91,90,0,0,37
l29,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,0,48,0,74,0,95,53,0,80,65,0,0,69,85,0,95,0,97,97,97,96,98,92,98,0,44,20
l30,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,24,92,0,73,57,70,0,0,92,87,97,0,0,97,97,97,96,100,93,98,62,18,0
l31,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,27,0,79,0,56,30,11,37,76,0,0,81,59,97,95,0,0,97,97,96,100,93,98,20,0,0
l32,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,23,51,0,22,39,69,0,0,1,56,97,95,0,97,0,97,96,100,84,73,0,0,0
l33,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,11,0,0,0,32,0,0,36,44,0,0,41,55,97,95,0,97,97,0,89,88,88,24,0,0,0
l34,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,58,0,80,26,88,74,76,24,75,0,0,91,83,97,95,0,97,97,97,0,100,93,98,42,0,0
l35,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,36,0,4,11,20,19,13,5,60,40,56,0,0,93,87,97,95,0,97,97,95,96,0,93,98,29,0,0
l36,0=0,6,0,0,0,27,0,0,0,0,19,0,27,0,3,0,14,79,50,49,48,0,0,25,9,22,28,10,0,0,70,83,55,95,0,83,84,85,94,100,0,98,0,33,0
l37,0=0,0,0,3,0,24,0,0,0,0,0,0,0,0,21,0,0,83,63,82,60,36,0,64,54,0,45,52,0,0,92,87,96,95,0,97,92,53,96,100,93,0,43,0,0
l38,0=0,0,0,0,0,0,0,0,0,0,65,0,0,0,81,0,75,59,78,82,0,87,78,72,83,83,80,73,0,0,0,0,0,65,0,1,0,0,46,7,0,17,0,88,85
l39,0=0,0,0,0,0,0,0,0,8,0,52,0,0,0,81,0,72,60,75,83,81,67,0,72,87,86,85,64,0,0,0,0,26,43,0,0,0,0,0,0,21,0,93,0,93
l40,0=0,0,0,0,0,0,0,0,0,0,0,0,14,0,82,0,3,46,69,79,84,84,82,72,87,76,78,79,0,0,34,34,1,0,0,0,0,0,0,0,0,0,92,89,0
l41,0=0,0,0,0,0,0,0,0,0,60,74,0,51,49,84,0,82,65,87,94,91,0,80,81,87,87,84,79,0,0,76,69,34,0,0,2,0,0,0,0,32,43,93,91,97
l42,0=0,0,0,0,0,0,0,0,0,0,12,0,0,0,48,0,64,55,73,79,76,86,19,77,87,84,83,71,0,0,0,0,17,51,0,0,0,0,59,0,0,0,91,89,83
l43,0=0,0,0,0,0,0,0,0,0,0,49,0,0,0,66,0,0,29,61,70,68,85,77,72,87,83,76,77,0,0,0,0,60,58,0,47,54,0,53,0,0,0,92,88,93
l44,0=0,0,0,0,0,0,0,0,0,0,0,46,34,0,75,0,64,54,76,72,70,87,83,74,87,83,81,74,0,0,14,0,0,34,0,0,0,0,1,0,0,0,92,86,90

l0,1=0,87,83,91,84,86,86,85,82,78,78,77,78,81,27,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,69,46,0,0,0,0,0,0,0,0,0,0,0,0,0
l1,1=87,0,78,88,85,85,87,85,82,72,46,63,71,81,32,0,39,32,0,50,35,0,0,0,0,0,0,0,0,0,62,33,0,0,0,0,0,0,0,0,0,0,0,0,0
l2,1=89,87,0,89,84,85,86,92,85,78,78,77,78,84,52,0,67,59,57,46,27,0,0,0,0,39,2,0,0,0,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0
l3,1=89,87,77,0,92,86,87,85,64,75,78,73,76,81,48,0,34,54,0,38,13,0,0,0,0,0,0,0,0,0,72,47,0,0,0,0,0,0,0,0,53,1,0,0,0
l4,1=79,87,76,91,0,86,82,79,82,75,68,67,78,81,0,0,39,37,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,1=89,87,83,54,92,0,85,84,82,47,50,67,78,81,36,0,41,0,0,28,0,0,0,0,0,0,0,0,0,0,61,7,0,6,0,0,0,0,0,0,52,39,0,0,0
l6,1=88,87,83,89,84,86,0,92,85,54,79,65,78,80,37,0,53,49,47,52,42,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,1=86,87,83,88,84,85,87,0,85,81,79,77,78,84,66,0,75,0,66,60,58,49,24,56,0,74,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
l8,1=77,87,83,24,83,85,87,92,0,81,78,77,1,84,68,0,75,52,68,76,13,54,23,49,33,42,57,0,0,0,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0
l9,1=86,77,78,35,67,13,57,92,85,0,79,77,78,84,65,0,65,24,64,28,21,14,0,0,32,1,9,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
l10,1=75,66,65,42,62,78,76,81,76,78,0,77,78,81,37,0,78,60,71,78,71,23,38,15,13,77,65,59,0,0,55,35,0,4,0,0,0,0,0,0,4,0,49,33,34
l11,1=87,66,79,25,46,73,54,86,85,81,79,0,78,84,68,0,75,41,74,70,60,0,0,0,20,61,59,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,18,3
l12,1=41,43,78,43,78,83,85,85,32,78,82,77,0,84,68,0,76,59,74,69,67,49,0,35,53,67,65,55,0,0,0,32,0,0,0,0,0,0,0,0,20,0,0,0,1
l13,1=83,87,83,49,80,82,78,89,85,81,79,77,78,0,67,0,78,41,71,51,28,26,34,31,53,42,32,37,0,0,15,37,0,0,0,0,0,0,0,0,0,0,12,0,4
l14,1=14,13,31,8,0,65,56,62,71,47,38,67,72,63,0,0,80,52,80,87,91,36,42,52,57,43,38,31,0,0,60,36,0,0,0,0,0,0,33,0,58,52,74,79,49
l15,1=21,41,33,7,36,69,64,85,78,49,79,77,78,81,78,0,0,48,79,61,86,44,41,52,57,51,44,51,0,0,77,28,0,0,0,0,0,0,0,1,58,37,29,67,7
l16,1=0,22,6,8,24,0,36,0,61,23,25,28,38,30,29,0,22,0,68,70,55,7,0,42,59,13,19,38,0,0,88,58,15,40,0,0,6,0,41,36,69,49,63,0,26
l17,1=0,0,14,0,0,0,38,59,66,46,44,59,72,61,78,0,77,56,0,70,86,23,54,51,57,20,43,48,0,0,55,29,0,0,0,0,0,0,0,11,53,52,59,60,47
l18,1=0,24,4,0,0,23,30,26,71,26,45,55,69,53,75,0,45,73,69,0,86,60,62,31,85,89,81,64,0,0,46,48,0,16,0,20,0,0,23,55,71,55,77,82,15
l19,1=0,42,12,0,0,0,55,38,29,33,45,53,68,53,78,0,77,72,80,89,0,40,36,29,60,50,42,49,0,0,69,53,0,58,0,0,0,0,42,0,71,36,60,76,49
l20,1=0,0,0,0,0,0,0,52,60,46,49,3,57,48,42,0,68,40,43,86,69,0,90,79,82,89,81,87,0,0,26,0,50,63,0,67,65,0,66,0,47,38,79,72,48
l21,1=0,0,0,0,0,0,0,16,45,0,61,0,0,41,53,0,68,0,58,84,53,93,0,78,84,87,81,82,0,0,0,0,0,66,0,0,53,0,59,50,0,0,42,80,73
l22,1=0,0,0,0,0,0,0,57,57,0,22,4,54,34,51,0,58,53,53,62,49,76,64,0,84,64,83,82,0,0,0,0,58,73,0,69,64,28,61,51,56,46,74,71,61
l23,1=0,0,0,0,0,0,0,0,46,62,25,45,55,46,63,0,68,67,62,85,78,81,74,80,0,89,81,81,0,0,0,38,51,63,0,58,3,48,72,54,55,60,55,90,76
l24,1=0,0,26,0,0,0,0,59,53,14,70,55,68,56,66,0,71,65,46,85,81,84,73,69,85,0,82,76,0,0,0,45,7,63,0,0,19,0,49,68,69,54,89,84,74
l25,1=0,0,0,0,0,0,0,49,48,28,66,43,60,38,41,0,66,34,68,87,73,83,77,84,85,89,0,82,0,0,0,9,64,60,0,62,53,39,55,30,49,47,89,92,68
