l0,0=0,92,98,94,95,97,95,98,75,96,94,90,75,66,72,0,54,0,69,76,0,0,0,0,0,0,0,0,0,0,83,78,0,0,0,0,0,0,0,0,42,0,0,0,0
l1,0=97,0,98,95,57,97,95,100,98,94,91,91,37,95,50,0,31,19,29,74,6,0,0,0,0,20,0,0,0,0,39,77,0,0,0,0,0,0,0,0,0,0,0,0,0
l2,0=97,92,0,95,93,97,95,100,98,96,94,91,91,95,81,0,53,73,75,84,88,0,0,0,0,2,65,0,0,0,56,73,0,0,0,0,0,0,0,0,0,0,0,2,0
l3,0=96,92,94,0,96,96,94,67,77,89,76,90,61,63,77,0,48,54,0,0,7,0,0,0,0,0,0,0,0,0,85,82,0,0,0,0,0,0,0,0,64,0,0,0,0
l4,0=96,90,88,95,0,97,89,68,74,89,90,43,56,63,48,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,39,80,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=97,92,99,92,96,0,95,72,74,89,89,90,75,30,0,0,37,9,49,0,65,0,0,0,0,0,0,0,0,0,39,71,0,0,0,0,0,0,0,0,75,52,0,0,0
l6,0=97,92,99,91,56,97,0,100,98,96,95,91,93,63,52,0,40,11,30,83,80,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,0=97,92,99,95,96,97,95,0,98,96,95,91,93,95,93,0,90,0,86,94,87,1,63,77,65,79,73,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,3,0
l8,0=87,92,99,95,93,97,95,100,0,96,95,91,94,95,55,0,78,19,62,89,78,4,15,37,32,68,33,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,44,0
l9,0=95,92,95,61,94,95,95,98,98,0,95,91,93,95,90,0,90,15,30,68,88,6,0,41,42,60,31,9,0,0,4,63,0,0,0,0,0,0,0,0,0,0,0,17,0
l10,0=85,92,92,0,34,39,94,95,94,93,0,90,94,45,18,0,90,27,74,87,91,0,24,37,43,83,37,18,0,0,5,49,0,0,0,0,0,0,0,0,3,0,36,22,0
l11,0=88,92,94,91,28,97,94,95,98,96,94,0,94,95,88,0,90,36,23,87,92,3,0,0,39,32,26,24,0,0,0,41,0,0,0,0,0,0,0,0,0,0,41,0,0
l12,0=70,80,92,56,46,97,94,95,94,93,95,91,0,95,88,0,90,48,82,87,93,0,0,0,0,66,53,44,0,0,30,60,0,0,0,0,0,0,0,0,0,0,0,47,52
l13,0=86,92,99,66,93,97,94,100,97,96,94,91,94,0,88,0,90,51,82,82,88,7,0,39,0,79,0,0,0,0,29,62,0,0,0,0,0,0,0,0,0,0,34,16,5
l14,0=17,49,49,7,26,0,72,79,84,87,56,49,49,45,0,0,87,33,86,93,99,0,10,36,6,47,11,9,0,0,40,69,0,6,0,0,0,0,0,4,31,26,59,28,30
l15,0=26,51,62,7,7,34,83,95,88,92,95,91,93,95,90,0,0,21,86,76,96,31,13,38,46,83,36,27,0,0,39,43,7,0,0,0,0,0,0,17,17,0,51,39,25
l16,0=0,61,70,8,0,7,36,0,78,23,61,43,49,51,56,0,57,0,31,94,96,0,0,11,78,69,32,0,0,0,43,90,15,1,0,1,0,24,41,34,86,74,53,56,26
l17,0=21,45,50,0,0,34,77,83,82,77,95,31,51,58,93,0,90,87,0,94,99,29,0,36,82,34,33,26,0,0,38,72,0,0,0,0,0,0,0,0,12,67,54,1,21
l18,0=20,37,65,0,0,0,35,76,92,9,89,39,53,18,87,0,46,87,51,0,99,34,22,50,86,87,84,31,0,0,28,40,0,16,0,33,0,0,38,0,74,33,64,77,69
l19,0=0,0,67,0,0,7,24,73,39,29,89,85,93,22,93,0,88,87,86,94,0,24,21,67,87,87,50,6,0,0,74,89,0,5,0,0,0,0,0,45,89,35,44,77,76
l20,0=0,0,0,0,0,0,0,2,36,58,1,30,0,54,0,0,78,5,72,93,83,0,84,98,88,87,84,94,0,0,0,0,76,81,0,73,84,63,81,75,0,51,65,52,44
l21,0=0,0,0,0,0,0,0,57,82,0,62,0,0,0,38,0,77,0,0,84,75,88,0,85,88,78,76,95,0,0,0,0,12,82,0,0,0,0,76,69,0,0,59,7,66
l22,0=0,0,0,0,0,0,0,49,60,66,51,0,0,63,80,0,80,42,56,91,82,88,71,0,88,66,86,94,0,0,0,34,90,84,0,71,84,76,91,61,59,51,58,74,73
l23,0=0,0,0,0,0,0,0,47,11,18,44,50,0,0,0,0,70,77,71,83,85,75,82,99,0,89,86,93,0,0,0,42,74,75,0,0,36,0,70,0,0,34,64,77,92
l24,0=0,20,3,0,0,0,0,63,53,52,64,20,63,49,82,0,85,41,29,93,88,88,53,53,89,0,86,80,0,0,0,40,45,82,0,0,31,33,39,52,45,48,65,77,75
l25,0=0,0,51,0,0,0,0,59,70,53,51,49,74,0,46,0,71,49,70,93,74,74,65,99,89,89,0,91,0,0,20,0,85,42,0,29,55,69,52,52,45,53,64,77,71
l26,0=0,0,0,0,0,0,0,0,26,32,41,55,64,0,58,0,83,0,70,93,57,88,82,98,88,84,84,0,0,0,0,0,86,85,0,95,70,72,93,84,35,34,65,1,89
l27,0=54,70,27,16,5,9,47,48,5,0,20,0,27,5,20,0,28,86,30,40,46,0,0,0,0,0,13,0,0,0,0,90,74,53,0,50,14,40,53,95,54,86,10,0,63
l28,0=56,69,67,15,7,8,0,0,0,26,30,32,43,8,8,0,25,87,26,40,53,0,0,33,46,39,0,0,0,0,91,0,85,60,0,49,52,48,75,75,95,94,0,0,58
l29,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,0,0,0,44,44,99,47,34,84,82,0,0,72,89,0,98,0,99,95,100,94,99,95,94,31,0,0
l30,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,85,53,73,33,75,0,0,91,84,99,0,0,99,95,100,94,99,95,94,9,53,23
l31,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,39,0,79,22,90,0,0,17,90,0,0,81,69,99,98,0,0,95,100,94,99,95,94,33,0,60
l32,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,17,89,46,33,64,71,0,0,9,77,99,98,0,99,0,100,94,99,86,85,34,0,0
l33,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,33,0,83,0,38,63,69,0,0,76,75,99,98,0,99,95,0,87,91,90,37,0,0,0
l34,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,47,0,55,12,93,54,19,18,89,0,0,90,71,99,98,0,99,95,99,0,99,95,94,12,21,0
l35,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0,0,13,12,12,64,0,47,39,59,0,0,91,72,99,98,0,99,95,98,94,0,95,94,0,0,0
l36,0=0,0,0,0,0,6,0,0,0,0,13,0,0,0,6,0,14,48,11,44,33,0,0,27,0,22,7,0,0,0,34,76,92,98,0,93,55,93,94,99,0,94,0,0,0
l37,0=0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,11,83,30,44,28,2,0,45,48,41,34,2,0,0,91,90,95,98,0,98,89,25,94,99,95,0,9,0,0
l38,0=0,0,0,0,0,0,0,0,0,0,24,29,0,0,67,0,56,60,55,76,55,61,41,63,87,87,76,74,0,0,2,0,26,31,0,7,31,0,39,0,0,13,0,77,91
l39,0=0,0,0,0,0,0,0,0,32,0,30,7,20,0,35,0,51,58,8,79,77,40,8,80,89,88,86,0,0,0,0,0,0,18,0,0,0,0,17,0,0,0,66,0,93
l40,0=0,0,0,0,0,0,0,0,0,0,0,0,23,0,64,0,40,23,17,78,68,31,48,75,87,85,78,87,0,0,24,21,0,20,0,12,0,0,0,0,0,0,65,77,0
l41,0=0,0,0,0,0,0,0,0,0,47,46,0,0,13,48,0,83,83,81,93,91,47,13,92,88,85,79,77,0,0,41,37,0,4,0,0,0,0,0,5,12,0,65,77,92
l42,0=0,0,0,0,0,0,0,0,0,0,25,0,0,0,44,0,30,39,45,68,64,59,48,98,88,85,84,66,0,0,0,0,0,23,0,0,0,0,0,0,0,0,65,77,85
l43,0=0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,12,12,50,75,46,56,43,94,87,86,74,75,0,0,0,0,25,29,0,0,0,0,0,0,0,0,65,76,92
l44,0=0,0,0,0,0,0,0,0,0,0,2,17,0,0,60,0,0,20,30,65,53,59,51,64,87,86,83,75,0,0,0,0,30,6,0,3,0,0,0,0,0,0,64,74,86

l0,1=0,95,97,96,62,96,94,78,55,92,79,95,90,94,17,0,62,56,0,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l1,1=95,0,95,94,94,96,96,56,93,92,45,95,85,94,17,0,63,0,40,21,35,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2,1=95,96,0,94,57,96,96,96,94,97,80,96,91,94,19,0,65,85,42,15,31,0,0,10,0,49,9,0,0,0,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0
l3,1=95,96,77,0,94,96,66,54,56,90,74,93,85,92,19,0,63,83,66,0,27,0,0,0,0,0,0,0,0,0,52,73,0,0,0,0,0,0,0,0,19,0,0,0,0
l4,1=95,96,74,96,0,96,66,54,55,91,73,90,85,89,0,0,63,68,5,0,0,0,0,0,0,0,0,0,0,0,51,14,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,1=95,96,95,59,94,0,96,61,56,60,45,66,90,94,17,0,64,17,41,1,0,0,0,0,0,0,0,0,0,0,21,18,0,0,0,0,0,0,0,0,44,54,0,0,0
