55
0,96.333,85.333,94.333,93.667,98,97.667,88.333,95,95.667,96.333,95.667,81.667,10.667,10.333,83.667,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,92.667,93,93.333,98,98.667,88.333,94.333,95,90,92.667,82.333,87.333,4.3333,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.667,98,0,99.333,98.333,99,87,88.333,95.333,77.667,89.667,94.667,83.333,0,0,67.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.667,92.333,96.667,0,99.667,98.667,99,85,95.333,92,92.667,0,84.333,91.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.667,97.667,95,99.667,0,100,98,85.333,95.667,0,96,8.3333,81.667,86.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.667,97,92.333,95.667,98.333,0,98,82.667,87,93,83.667,89.667,82,89.667,2,80,0,0,0,0,51,0,0,0,0,0,0,0,76,55.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,97.333,74.667,96.333,95.667,98,0,88,96.333,93.667,89,77.333,87.667,91.333,0,73.667,0,0,0,41.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.333,83,74.333,63.333,75.333,71,93.667,0,96.667,97,92,80.667,78,89.667,80.667,83,51.333,0,0,51.667,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,86.333,71.667,76.667,81.667,75,99,89,0,97.333,87.333,11,92,82,8,74.667,10.667,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,88,62,76.667,0,89,87,90.667,95.333,0,98,98,91.333,86.667,77.333,85.333,76.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,62,69.333,63.333,87.667,70,75,88.667,94.333,95.667,0,96.667,95.667,76.333,80,91.667,81.333,47,0,71.333,0.66667,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,73,78.333,0,58.333,85,59.667,82,66.667,97,97.667,0,97.333,93.667,89,90.333,79.333,0,0,0,67,0,0,0.33333,0,0,0,0,71.667,59.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,55.667,58,53.667,69.333,59,86,74.667,95,94.333,96.667,98.333,0,95.667,85,94.667,81.333,0,17,72,0,74,61.667,7,58,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,0.66667,72.333,69.333,71.667,71.667,81.333,81.333,79.667,74.333,94.333,93.667,0,85.333,94.333,89,0,38,85,0,59.667,34.333,0,0,0,0,0,78.333,43.667,33.667,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12.667,0,77.667,68.667,69.667,79,87,89,87.667,0,98.333,93,78.667,83,95.333,92.333,65,63,73.667,0,55,0,0,85.667,0,69,74.667,0,0,0,0,0,0,0,0,0,0,65,71.333,0,43,0,0,0,0,0,0,0,0,0
58,0,45,0,53,65.667,55,77.333,76,77,83,85.667,94,96,92.333,0,93.667,64,64.333,80,79.333,18,66.333,6.6667,0,0,0,0,76,76,68.333,65.667,0,0,0,0,0,0,0,0,0,0,61,43.333,0,0,0,0,0,0,0,0,0,0,0
46.333,0,0,0,0,0,0,38.333,67.667,68.333,76.667,77.333,83,90.667,91.667,91.333,0,64.333,86,90,69.667,75,61,73,0,73,70.333,33.667,81,65.667,63.667,77,0,0,0,0,0,0,0,0,0,0,58.667,77,58.667,13.667,52.333,44.667,30.333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,76.667,0,0,0,92.333,91.667,89,0,97,97,89.667,83,85.667,78.333,72.667,21.333,0,0,76,77.333,55.667,81.333,18.333,0,0,0,0,0,0,0,0,0,61.333,77.333,9.6667,11,0,0,58,0,0,0,0,0,0
0,0,0,0,0,0,0,0,64,0,0,0,64.333,64,87.667,79.667,89.667,95.333,0,89.333,89.667,83.667,91.667,75,38,65.667,70,0,89.667,73.333,72.667,76,68,0,15.667,0,0,0,0,0,0,0,79,72.667,0,54.333,39.667,0,0.33333,0,0,0,0,0,0
0,0,0,0,1.3333,0,0,9.3333,0,0,72.333,0,78,90,94.667,83.333,89.667,92,83,0,98.333,39,66.333,71.667,0,0,0,0,93.333,80.667,78,98,5.3333,0,0,0,0,0,0,0,0,0,59.667,68.667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,52.667,0,24.667,22.667,0,3.6667,70.667,0,0,90.333,84.667,79.667,86,85.333,100,0,0,64,0,0,0,0,0,99.667,93.333,79.667,84,66,64.333,0,0,0,0,0,0,0,0,0,24.667,64,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,61,0,0,0,83.333,72.333,71.667,37,84.667,64.667,85,71.333,4.3333,0,99.667,97.667,93.333,63.667,81.667,55,72.333,0,0,0,0,0,0,0,10.333,54,0,0,0,0,73,97.333,80.333,80.667,93.333,69.333,76,79.667,83,64.667,48.333,0,85
0,0,0,0,0,0,0,0,70.333,0,0,0,79,0.66667,74.333,84.333,52.667,89.667,95.333,83,71.333,97.333,0,96.667,93,83.333,78.333,13.667,10.333,0,0,0,15.667,0,0,60.667,0,50,53.667,0,0,0,95,90.333,64.333,0.33333,73.667,71,4.3333,80,78.667,0.33333,42.667,0,80.667
0,0,0,0,0,0,0,0,0,0,5.6667,1.3333,40.667,0,83,6.3333,90.667,65,86.667,81.667,0,98,97,0,91.667,77.333,66.333,0,0,0,0,0,0,0,0,55.333,58.667,51.333,69.667,0,0,0,94.667,96.667,69,86.667,89,74.333,93,93,0,46.667,79.667,88.333,75
0,0,0,0,0,0,0,11,59,0,0,0,79,0,0.66667,0,0,65.667,39.667,0,0,95.333,95.667,96.333,0,96.333,97.667,61.333,0,0,0,0,0,36.667,0,63.667,72.333,51.333,0,74.333,0,0,65.667,74.667,67.667,69.667,75,58.333,86.333,19.333,46.333,86.333,81,94,98
0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.667,0,90,15.333,68.333,0,0,67.333,93.333,79.667,96.333,0,97.667,90.333,0,0,0,0,0,0,2.6667,69.667,75.333,70.667,0,62.333,0,0,0,81.667,86,49.333,86.333,37.333,85.667,12.333,50.333,19.333,88,93.333,98
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.333,0,74.333,0,0,91.667,86.333,71,96.333,96.333,0,96.333,0,0,0,0,0,0,0,0.66667,0,0,0,0,0,0,70,70,68.667,8,80,0,74.667,81.333,73.333,82,92,97,98
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.333,0,0,0,0,94.667,80,0,93.667,95.667,98.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.3333,94,96,83.333,95.667,98.333
0,0,0,0,0,73,0,0,0,0,7,77.333,1.3333,89,90.667,83,88,63.667,89.333,96.333,99.333,74.667,31,0,0,0,0,0,0,89.333,88.667,91.333,0,0,34.333,9.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,18.333,43,0,0,0,0,0,40.333,74.667,16.333,0,87,76.667,59,78,88.667,98.667,0,0,0,0,0,0,0,95.667,0,99,99,69.667,0,0,60.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,64.333,79.667,82.667,76.333,48.333,79.667,89,92,0,0,0,0,0,0,0,95.333,100,0,99.333,81.667,0,78,0,74.333,0,14.333,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.66667,0,0,0,0,0,0,0,65.667,81,81.333,84,69.667,67,99.333,89.667,0,0,0,0,0,0,0,89.667,99.667,99.333,0,73,78.333,78.333,0,0,0,1.6667,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,78,60,74.333,0,62.667,0,0,0,0,0,0,77.333,91.333,82.667,0,99.333,97.667,97,92.667,84.667,83.333,85,0,51.667,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,1.3333,50.667,0,0,0,0,22.667,0,82,98.667,0,100,89.667,83,91.333,92.333,87.333,72.667,71,0,0,0,0,0,0,0,0,0,0,0,0,0
