55
0,97.667,99.667,97.667,98.333,99.667,99.333,98.667,98.333,97,71,96.667,97,79.333,2,66.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.333,0,100,94.667,94,95,96.667,90.667,93.333,92.333,47,94.667,76.333,89,1,77.667,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.333,99,0,99.333,99.667,100,99.333,96.667,97.667,75.667,98.667,92.667,94.333,91.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,97.333,99.667,0,100,100,99,95.667,47.667,87.667,67.667,86,42,84,0,79.667,0,0,0,0,0,0,0,0,0,0,0,0,11.333,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.333,98.333,99.667,99,0,100,99,91.667,90,72,18.667,1.3333,90.667,12.333,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.333,97,99.333,98,99,0,99,98.667,96,95.667,51.333,95.667,95,59.667,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,18.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,97,99.667,97.667,94,99.667,0,98.667,98.333,91,94,96,97.333,91.333,0,79.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,96,88.333,95.667,84.667,99,99.667,0,99,98.333,100,97.667,93.667,95.667,52.667,74.333,96.667,0,0,42,0,0,0,0,0,0,1.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.667,98.333,99.667,29,91.333,96.667,99,99.667,0,97.667,99.333,97.667,97.667,96.333,0,95.333,76.667,0,2.6667,0.33333,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.667,92.333,81.667,83.333,79.667,92.667,90.333,100,98.667,0,99.333,99,95,96.667,81.333,87.667,78.333,28.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.333,51,86.333,21,57.667,52.333,86.333,100,95.333,97.667,0,99.667,100,81.667,85.667,80.333,78.667,76.667,0,46.667,76.667,0,0,0,0,1,0,0,0.66667,5,0,0,0,0,0,0,0,0,0,0,0,0,1.6667,0,0,0,0,0,0,0,0,0,0,0,0
84.667,89,79.333,68.333,26.667,88.667,94.333,89.667,92.667,99.333,100,0,100,84.333,84,93.667,83.667,12.667,74.333,82,68,57.667,0,0,0,0,0,0,60.333,21.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.333,76,78.667,20.667,76,83.667,92.333,79.667,90,83,100,100,0,100,80,92.667,74.667,80.333,0,87.333,0,8,35.333,7.3333,72,0,0,0,0.66667,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,78.667,76,39.333,2.3333,41.333,85.333,92.667,93,91.333,74,86,100,0,92,99.667,81,37,0,7.3333,62.667,87,0,71.333,63.333,0,0,0,11.333,0,63.667,0,0,0,0,0,0,0,0,0,0,0,35.333,0,0,0,0,0,0,0,0,0,0,0,0
3.6667,0.33333,0,0,0,0,0,36,0,58.667,78.667,80.333,75.333,91.333,0,99.667,100,97,95.333,100,90,81.667,55.333,81.333,0,48,0,0,95.333,66,64.667,0,0,0,0,0,0,0,0,0,0,0,78,0,64.333,0,0,27.667,0,0,0,0,0,0,0
17.667,15.667,0,13.667,2.3333,66,32,62.333,88.333,81.333,80.333,94,96.333,99.333,100,0,98.667,0,96.667,95,84.333,87.333,0.33333,86.667,69,74,82,0,91.667,84.667,78.333,86.333,0,0,0,0,0,0,0,0,0,0,72,8.6667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,94.333,55.333,58.333,70.333,88,75.667,82.333,100,99.333,0,100,98.667,99.333,93.667,93.333,72.333,54.333,85.333,76,84.333,4.6667,84.667,90.333,68.333,86.667,23.667,0,0,0,0,0,0,0,0,0,83.333,23,75,0,0,75.333,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,46.667,0,79.667,40.667,99,1.3333,99.667,0,99,100,94,88,70.667,0,0,26.333,0,0,91.333,71,80.667,53.333,69.667,0,0,0,0,0,0,0,0,0,49.667,16.333,0,0,0,30.333,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,56.667,0,0,98.333,99.667,99.333,100,0,99,99.333,96.667,99,79,47.333,79.667,76.333,0,69,73.333,76,67,75.333,60.667,0,0,0,0,0,0,0,0,69.667,90.333,71,25.333,35,76.667,0,0,1,0,0,0,0
0,0,0,0,0,0,0,5,0,0,5,54,87,7.3333,99.667,94,98.333,100,99.333,0,96,88.667,70,0,0,0,0,0,100,99.667,88.667,94,82.667,2.6667,0,0,0,0,0,0,0,0,76.667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,71,49.667,0,71.667,95.333,89.333,94,94,98,98.333,0,45.667,81.333,5,0,0,0,0,100,98,99,100,83.333,65,0,0,0,0,0,0,0,0,60.667,7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.3333,0,0.33333,51.333,31.667,82.667,82,84.667,87.667,79.333,91.333,83.667,57,0,99.333,100,100,1.6667,98.667,8,0,0,0,0,0,5,22,0,66,0,0,0.66667,0,0,91,80,92.333,27.333,98.333,97.667,83,73,0,71,85.667,0.66667,0
0,0,0,0,0,0,0,0,0,0,0,0,28.667,0,66.667,23.667,71.333,67.333,94.667,75,72.333,99.667,0,100,100,84.667,84,91,0,0,0,0,0.66667,44.333,0,66.667,0.66667,0,0,0,0,0,97.333,98,93.333,97.667,40,98,89.333,0,11,1.3333,82.667,46.333,26.333
0,0,0,0,0,0,0,0.66667,0,0,0,0,9.3333,63,73.333,82,47.333,0,69.667,2.6667,8,99.667,99.333,0,100,89.333,95.667,77.667,0,0,0,0,0,39.667,0,65.667,56.667,69,69,35.333,0,0,91,91.333,88,91.333,86.333,97.667,91,68.333,80.333,58.667,80.667,76,80
0,0,0,0,0,0,0,0,0,0,0,0,50.333,57,0,67.667,77.667,0,6,0,0,95.667,99.667,100,0,96.667,94.667,88,0,0,0,0,0,0,0,0,73,81,0,0,0,0,80.667,82,0.33333,0,76.333,82.667,94.667,85,1.6667,24.667,88.333,67.333,97.667
0,0,0,0,0,0,0,0,0,0,35,0,0,0,75.667,76,79,70.333,81,0,0,9.3333,83.667,93.667,100,0,100,93,0,0,0,0,0,0,75,79.333,82.667,81,73.667,75.333,0,0,14,82.333,79.333,0.66667,89.667,77.333,90.667,85.333,83.667,0,92.333,94,96
0,0,0,0,0,0,0,8.3333,0,0,0,0,0,0,4,77,81.667,7,79.333,0,0,96.333,84.667,96,95.333,99.333,0,99.333,0,0,0,0,0,0,0,35,0,11.333,33,0,0,0,76,49,0,0,85.333,67.667,90,31.333,84.333,84,98,93,98.667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.333,97.667,97.333,97.667,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.333,0,0,0,0,0,99,98.333,98.667
0,0,0,0,0,0,0,0,0,0,1.6667,39.333,3.3333,57.667,100,97.333,89.333,98.667,85,100,100,0,0,0,0,0,0,0,0,100,100,99.667,91.667,74.333,66.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.33333,0,0,0,0,0,0,0,0,0.33333,0.33333,80.667,0,82.333,82.667,93,79.667,86.667,100,100,0,0,0,0,0,0,0,100,0,100,100,75.333,87.667,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.33333,0,0,54,0,0,0,0,0,0,0,80,85.333,90.667,83.333,90.667,93.333,94.667,97.667,0,0,0,0,0,0,0,96.667,99.333,0,99.667,94,95,93.667,0,94.333,3.6667,72.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
