55
0,99.333,98,97.667,98,96,99,100,99,61.333,98.667,98.667,91.333,73,28,0.33333,24.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,98.667,98,97.333,96,99.667,100,96.667,96.667,98.333,97,63.333,67.333,66.333,0,0,0,0,94,0,0,0,0,0,0,0,0,0,63,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.667,99.667,0,96.333,99,96.667,98.333,98,93,94,92.667,95.333,95.333,18.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.333,61.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.333,100,99.667,0,99.333,96.667,95,63.667,97,90,69,42.667,95.333,86.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.333,99.667,98,100,0,100,98,98,30.333,93.333,0.33333,95,53.333,39.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.667,99.333,98,97.333,99,0,98,76.667,58.667,57,95.667,92,96.333,91.667,0,0,0,0,0,0,76,0,0,0,0,0,0,0,2.6667,83,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,100,98.667,84,100,96.667,0,100,99.667,99,99,98.333,99.333,83,0,0,45,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.333,98.333,98.333,57,96.667,75.667,97.333,0,100,99.333,98.667,97.333,98.333,89,89,1.3333,78.667,0,0,2.3333,0,7.3333,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.667,96,47.333,80.333,0,21.667,97.667,100,0,99.333,97.333,99,98.333,73,87.667,87.333,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,98,95.667,53.667,94,53,97.333,100,100,0,100,99.333,99,96.333,23.333,98.333,17.333,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
