55
0,83,99.333,94.333,97,95.667,98.333,99.333,99.667,97.333,97,95.667,98.333,71.667,85.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.667,0,99.667,97.667,98.333,98.333,98,97.667,94.667,98.333,98,84.333,97.333,89.667,85.333,73.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.333,96.667,0,96.333,97.667,94.333,96.667,91.667,95.333,97,94.667,95,70.333,0,0,0,5.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,96.333,99.333,0,100,97,92.667,87,95.667,0,93,0,93,90,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,97.667,99.333,100,0,96.333,98,96.333,93.333,0,0,82.333,0,90.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.667,99,94.667,98,96,0,95.333,95.333,95,4.3333,85.667,95.333,95.667,92.667,31.667,85.333,1.3333,0,0,0,62,0,0,0,0,0,0,0,0,82,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.333,98.667,98.667,94.333,98,95.667,0,95.333,97,93,99,95.333,96.333,91.667,0,86.333,0,0,0,0,0,0,0,0,0,0,0,0,47,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.667,98,85.333,74,96.333,92.333,91.667,0,99.667,97.667,99.333,95.333,94.333,97.667,84,90.667,93,0,0,86,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,95,97.333,96.667,92.667,94,97,99,0,99,99.667,97.333,98,90.667,3,84.667,90.667,0,0,1,0,75.333,0,3.3333,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.667,95,95,0,0,47.667,89.667,98,96.333,0,98.333,97.333,98,98.667,77.667,91.333,23.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.333,98,84,84.667,14.667,79,95.333,98,96.667,98,0,97.667,99.667,96.667,89.667,94.667,79.667,0,2.3333,66.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,78.333,97,0,82.333,95.333,94.333,95,96.333,99,99,0,99.667,99,85.667,91.333,95.333,0,0.66667,86.667,82.333,2.3333,2.6667,0,22.667,0,0,0,0,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.667,94,40,80,0,85.667,94,94.667,91.333,99,99,97.667,0,99.333,92.333,97.667,88,0,0.33333,83.333,0,27,0,73.667,0,0,0.33333,0,3.3333,58.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.333,88.333,0,73.667,85.667,94.667,91.333,96.333,85,97,98.333,97.333,99,0,93.667,97.667,97.667,90,67,0,0,90,0,76.667,0.66667,0,0,0,74,82.667,55.333,78.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,74.333,0,0,0,12.333,0,76,12.667,24.667,90.667,79.667,89,94.667,0,97.667,99,89.333,96,98,79.667,72,0.66667,73,7.6667,0,67,0,79.333,81.667,0,75,0,0,0,0,0,0,0,0,0,0,81,0.33333,0,3.3333,0,0,0,0,0,0,0,0,0
0,2.3333,0,16.333,0,67.667,73.667,90.333,62.667,80.667,94.667,86.667,99,99.333,98.333,0,97,89,93.667,91,84.333,80.333,56,85.667,81,0,76,28,80.333,88,75.667,83.667,0,0,0,0,0,0,0,0,0,0,82.667,22.667,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,86.333,75.667,0,81.667,88.333,86.667,89.667,97.333,94.667,0,85.333,97,89.667,85,86.667,86.333,83.333,85.333,8,78,0,87.667,90.333,45,84,75,0,0,0,0,0,0,0,0,0,89,91,83.667,0,0,69,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,88,96.667,93.333,96.667,0,98.333,100,93.667,82.333,80.333,0,80.667,71.667,0,0,96.667,88.667,5,0,0,0,0,0,0,0,0,0,0,0,85.667,91.333,0,0,0,0.33333,0,0,0,0,0,0,0
